time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.66216415758,0.427188628991,12.4956687808,0.206388848913,0.222285442218,0.0,-1.54261597435,1.15185490309,3.22827216547,0.177561578449,0.113965578557,0.0,437.0976771074725,438.23248997499434,437.9384734910936,436.77253984768487
1.3800000000000008,-0.758945410247,0.500116949952,12.6897750548,0.218665820154,0.229453283547,0.0,-1.68404672292,1.28009572769,3.24130052856,0.16235200626,0.119170337648,0.0,431.8585571872015,432.3097595539564,431.2489006613015,429.9918681208289
1.4400000000000008,-0.86506039285,0.581589475343,12.8872981799,0.237790154467,0.250331914791,0.0,-1.85512799779,1.43736943269,3.34121885745,0.127573829255,0.15857550533,0.0,459.56891853031914,462.6973774827569,463.8785929925554,461.15992215279925
1.5000000000000009,-0.981748810424,0.672791933852,13.0902471236,0.262917635377,0.260584530366,0.0,-2.03541815301,1.60492796234,3.42224857082,0.172179072665,0.147886978734,0.0,460.700069163792,459.87594907050635,456.2973079969447,459.86298213721886
1.560000000000001,-1.10917192747,0.774188676288,13.2967425355,0.277395740398,0.274397765871,0.0,-2.21326413425,1.7760621771,3.459690555,0.148636863282,0.122308945314,0.0,449.8107589574898,447.75233914679217,448.3491896688418,446.45787020145525
1.620000000000001,-1.24949293729,0.887995563135,13.5120166192,0.287616622682,0.284317378756,0.0,-2.46500918059,2.01822297706,3.71401708867,0.159996222183,0.13874815428,0.0,517.7816538855346,518.9493227471395,518.1653100200915,518.9815573257225
1.680000000000001,-1.40401298165,1.01540283541,13.7384874904,0.29983188092,0.298975937663,0.0,-2.68702792651,2.22946598704,3.83317159658,0.176551821987,0.109952351785,0.0,482.39064214641604,480.2249977701715,481.8846305767894,483.1583880462322
1.740000000000001,-1.57231783085,1.15586166146,13.9724512599,0.310637810118,0.305664340817,0.0,-2.92358929842,2.45318551224,3.96394097372,0.17015632043,0.112272031861,0.0,489.23718346497213,489.4195010580523,489.56402705744455,489.1140986544414
1.8000000000000012,-1.75459462183,1.30955836179,14.2129362556,0.321039046318,0.315409485424,0.0,-3.1530791128,2.67058105403,4.05057133487,0.173901443394,0.0920319204027,0.0,479.7832290551818,478.2527575044568,478.80015352201553,479.11090077276054
1.8600000000000012,-1.95113655902,1.47676178317,14.4593294434,0.332724309781,0.321270669398,0.0,-3.39864275539,2.90352649044,4.1607482711,0.18501219658,0.0843387833743,0.0,490.2158985300321,489.6496987183651,489.8239761067161,490.67684866726694
1.9200000000000013,-2.16056278692,1.65620098178,14.7065240993,0.351243180243,0.330440270525,0.0,-3.58292539147,3.07887081055,4.07798986684,0.213670858263,0.0608997414878,0.0,429.5430058231016,427.5551908628362,427.62567874996466,430.09890912474253
1.9800000000000013,-2.3831510597,1.8483641437,14.9539115445,0.367157384923,0.338187262112,0.0,-3.83710954808,3.3274897219,4.16613170321,0.231775254414,0.0818939699941,0.0,489.41659241153167,490.97995655957334,489.27276990798117,490.661848903435
2.0400000000000014,-2.61993219023,2.05443258908,15.2030817456,0.381305702184,0.349893053765,0.0,-4.05643852762,3.54209370353,4.13794077461,0.225054643933,0.0521190802221,0.0,457.37871540428114,455.00463119745,455.6508356932314,455.16415926935963
2.1000000000000014,-2.87049174292,2.27401681719,15.4514631418,0.400244096349,0.35325280704,0.0,-4.29559204562,3.77851633448,4.13965199759,0.198286485511,0.0563366851702,0.0,469.1090694531593,469.43824438802693,471.55868577962224,469.52939047724504
2.1600000000000015,-3.13504530252,2.5076014065,15.6986719926,0.415474975552,0.357506711852,0.0,-4.52304628472,4.00836137216,4.09916182066,0.177048102911,0.0448269176921,0.0,459.82914626381245,458.9179591246065,459.95901854187815,458.30797967558016
2.2200000000000015,-3.4127159399,2.75449768322,15.9417572886,0.431249368938,0.364155934286,0.0,-4.73303609612,4.22220479059,4.00240079711,0.150954754165,0.0654576453011,0.0,441.02563228876454,442.72855352911023,444.098050502118,441.9793905918924
